# "fixed acidity","volatile acidity","citric acid","residual sugar","chlorides","free sulfur dioxide","total sulfur dioxide","density","pH","sulphates","alcohol","quality",tipo
7.099999999999999645e+00,2.200000000000000011e-01,4.899999999999999911e-01,1.800000000000000044e+00,3.899999999999999994e-02,8.000000000000000000e+00,1.800000000000000000e+01,9.934399999999999897e-01,3.390000000000000124e+00,5.600000000000000533e-01,1.240000000000000036e+01,6.000000000000000000e+00,1.000000000000000000e+00
5.599999999999999645e+00,5.400000000000000355e-01,4.000000000000000083e-02,1.699999999999999956e+00,4.900000000000000189e-02,5.000000000000000000e+00,1.300000000000000000e+01,9.941999999999999726e-01,3.720000000000000195e+00,5.799999999999999600e-01,1.140000000000000036e+01,5.000000000000000000e+00,1.000000000000000000e+00
6.200000000000000178e+00,6.500000000000000222e-01,5.999999999999999778e-02,1.600000000000000089e+00,5.000000000000000278e-02,6.000000000000000000e+00,1.800000000000000000e+01,9.934800000000000297e-01,3.569999999999999840e+00,5.400000000000000355e-01,1.194999999999999929e+01,5.000000000000000000e+00,1.000000000000000000e+00
7.700000000000000178e+00,5.400000000000000355e-01,2.600000000000000089e-01,1.899999999999999911e+00,8.899999999999999578e-02,2.300000000000000000e+01,1.470000000000000000e+02,9.963600000000000234e-01,3.259999999999999787e+00,5.899999999999999689e-01,9.699999999999999289e+00,5.000000000000000000e+00,1.000000000000000000e+00
6.400000000000000355e+00,3.099999999999999978e-01,8.999999999999999667e-02,1.399999999999999911e+00,6.600000000000000311e-02,1.500000000000000000e+01,2.800000000000000000e+01,9.945899999999999741e-01,3.419999999999999929e+00,6.999999999999999556e-01,1.000000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000000e+00,4.299999999999999933e-01,2.000000000000000042e-02,1.899999999999999911e+00,8.000000000000000167e-02,1.500000000000000000e+01,2.800000000000000000e+01,9.949200000000000266e-01,3.350000000000000089e+00,8.100000000000000533e-01,1.059999999999999964e+01,6.000000000000000000e+00,1.000000000000000000e+00
7.700000000000000178e+00,5.400000000000000355e-01,2.600000000000000089e-01,1.899999999999999911e+00,8.899999999999999578e-02,2.300000000000000000e+01,1.470000000000000000e+02,9.963600000000000234e-01,3.259999999999999787e+00,5.899999999999999689e-01,9.699999999999999289e+00,5.000000000000000000e+00,1.000000000000000000e+00
6.900000000000000355e+00,7.399999999999999911e-01,2.999999999999999889e-02,2.299999999999999822e+00,5.399999999999999939e-02,7.000000000000000000e+00,1.600000000000000000e+01,9.950799999999999645e-01,3.450000000000000178e+00,6.300000000000000044e-01,1.150000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+00
6.599999999999999645e+00,8.950000000000000178e-01,4.000000000000000083e-02,2.299999999999999822e+00,6.800000000000000488e-02,7.000000000000000000e+00,1.300000000000000000e+01,9.958200000000000385e-01,3.529999999999999805e+00,5.799999999999999600e-01,1.080000000000000071e+01,6.000000000000000000e+00,1.000000000000000000e+00
6.900000000000000355e+00,7.399999999999999911e-01,2.999999999999999889e-02,2.299999999999999822e+00,5.399999999999999939e-02,7.000000000000000000e+00,1.600000000000000000e+01,9.950799999999999645e-01,3.450000000000000178e+00,6.300000000000000044e-01,1.150000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+00
7.500000000000000000e+00,7.249999999999999778e-01,4.000000000000000083e-02,1.500000000000000000e+00,7.599999999999999811e-02,8.000000000000000000e+00,1.500000000000000000e+01,9.950799999999999645e-01,3.259999999999999787e+00,5.300000000000000266e-01,9.599999999999999645e+00,5.000000000000000000e+00,1.000000000000000000e+00
7.799999999999999822e+00,8.199999999999999512e-01,2.899999999999999800e-01,4.299999999999999822e+00,8.300000000000000433e-02,2.100000000000000000e+01,6.400000000000000000e+01,9.964199999999999724e-01,3.160000000000000142e+00,5.300000000000000266e-01,9.400000000000000355e+00,5.000000000000000000e+00,1.000000000000000000e+00
7.299999999999999822e+00,5.849999999999999645e-01,1.799999999999999933e-01,2.399999999999999911e+00,7.799999999999999989e-02,1.500000000000000000e+01,6.000000000000000000e+01,9.963800000000000434e-01,3.310000000000000053e+00,5.400000000000000355e-01,9.800000000000000711e+00,5.000000000000000000e+00,1.000000000000000000e+00
6.200000000000000178e+00,4.400000000000000022e-01,3.900000000000000133e-01,2.500000000000000000e+00,7.699999999999999900e-02,6.000000000000000000e+00,1.400000000000000000e+01,9.955500000000000460e-01,3.509999999999999787e+00,6.899999999999999467e-01,1.100000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+00
7.500000000000000000e+00,3.800000000000000044e-01,5.699999999999999512e-01,2.299999999999999822e+00,1.059999999999999970e-01,5.000000000000000000e+00,1.200000000000000000e+01,9.960499999999999909e-01,3.359999999999999876e+00,5.500000000000000444e-01,1.140000000000000036e+01,6.000000000000000000e+00,1.000000000000000000e+00
6.700000000000000178e+00,7.600000000000000089e-01,2.000000000000000042e-02,1.800000000000000044e+00,7.799999999999999989e-02,6.000000000000000000e+00,1.200000000000000000e+01,9.959999999999999964e-01,3.549999999999999822e+00,6.300000000000000044e-01,9.949999999999999289e+00,3.000000000000000000e+00,1.000000000000000000e+00
6.799999999999999822e+00,8.100000000000000533e-01,5.000000000000000278e-02,2.000000000000000000e+00,7.000000000000000666e-02,6.000000000000000000e+00,1.400000000000000000e+01,9.956199999999999495e-01,3.509999999999999787e+00,6.600000000000000311e-01,1.080000000000000071e+01,6.000000000000000000e+00,1.000000000000000000e+00
7.500000000000000000e+00,3.800000000000000044e-01,5.699999999999999512e-01,2.299999999999999822e+00,1.059999999999999970e-01,5.000000000000000000e+00,1.200000000000000000e+01,9.960499999999999909e-01,3.359999999999999876e+00,5.500000000000000444e-01,1.140000000000000036e+01,6.000000000000000000e+00,1.000000000000000000e+00
7.099999999999999645e+00,2.700000000000000178e-01,5.999999999999999778e-01,2.100000000000000089e+00,7.399999999999999634e-02,1.700000000000000000e+01,2.500000000000000000e+01,9.981400000000000272e-01,3.379999999999999893e+00,7.199999999999999734e-01,1.059999999999999964e+01,6.000000000000000000e+00,1.000000000000000000e+00
7.900000000000000355e+00,1.799999999999999933e-01,4.000000000000000222e-01,1.800000000000000044e+00,6.199999999999999956e-02,7.000000000000000000e+00,2.000000000000000000e+01,9.940999999999999837e-01,3.279999999999999805e+00,6.999999999999999556e-01,1.109999999999999964e+01,5.000000000000000000e+00,1.000000000000000000e+00
6.400000000000000355e+00,3.599999999999999867e-01,2.099999999999999922e-01,2.200000000000000178e+00,4.700000000000000011e-02,2.600000000000000000e+01,4.800000000000000000e+01,9.966099999999999959e-01,3.470000000000000195e+00,7.700000000000000178e-01,9.699999999999999289e+00,6.000000000000000000e+00,1.000000000000000000e+00
7.099999999999999645e+00,6.899999999999999467e-01,4.000000000000000083e-02,2.100000000000000089e+00,6.800000000000000488e-02,1.900000000000000000e+01,2.700000000000000000e+01,9.971200000000000063e-01,3.439999999999999947e+00,6.700000000000000400e-01,9.800000000000000711e+00,5.000000000000000000e+00,1.000000000000000000e+00
6.400000000000000355e+00,7.900000000000000355e-01,4.000000000000000083e-02,2.200000000000000178e+00,6.099999999999999867e-02,1.100000000000000000e+01,1.700000000000000000e+01,9.958799999999999875e-01,3.529999999999999805e+00,6.500000000000000222e-01,1.040000000000000036e+01,6.000000000000000000e+00,1.000000000000000000e+00
6.400000000000000355e+00,5.600000000000000533e-01,1.499999999999999944e-01,1.800000000000000044e+00,7.799999999999999989e-02,1.700000000000000000e+01,6.500000000000000000e+01,9.929400000000000448e-01,3.330000000000000071e+00,5.999999999999999778e-01,1.050000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+00
6.900000000000000355e+00,8.399999999999999689e-01,2.099999999999999922e-01,4.099999999999999645e+00,7.399999999999999634e-02,1.600000000000000000e+01,6.500000000000000000e+01,9.984199999999999742e-01,3.529999999999999805e+00,7.199999999999999734e-01,9.233333333333330728e+00,6.000000000000000000e+00,1.000000000000000000e+00
6.900000000000000355e+00,8.399999999999999689e-01,2.099999999999999922e-01,4.099999999999999645e+00,7.399999999999999634e-02,1.600000000000000000e+01,6.500000000000000000e+01,9.984199999999999742e-01,3.529999999999999805e+00,7.199999999999999734e-01,9.250000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
6.099999999999999645e+00,3.200000000000000067e-01,2.500000000000000000e-01,2.299999999999999822e+00,7.099999999999999367e-02,2.300000000000000000e+01,5.800000000000000000e+01,9.963300000000000489e-01,3.419999999999999929e+00,9.699999999999999734e-01,1.059999999999999964e+01,5.000000000000000000e+00,1.000000000000000000e+00
6.500000000000000000e+00,5.300000000000000266e-01,5.999999999999999778e-02,2.000000000000000000e+00,6.300000000000000044e-02,2.900000000000000000e+01,4.400000000000000000e+01,9.948900000000000521e-01,3.379999999999999893e+00,8.299999999999999600e-01,1.030000000000000071e+01,6.000000000000000000e+00,1.000000000000000000e+00
7.400000000000000355e+00,4.699999999999999734e-01,4.600000000000000200e-01,2.200000000000000178e+00,1.140000000000000041e-01,7.000000000000000000e+00,2.000000000000000000e+01,9.964699999999999669e-01,3.319999999999999840e+00,6.300000000000000044e-01,1.050000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00
6.599999999999999645e+00,6.999999999999999556e-01,8.000000000000000167e-02,2.600000000000000089e+00,1.059999999999999970e-01,1.400000000000000000e+01,2.700000000000000000e+01,9.966500000000000359e-01,3.439999999999999947e+00,5.799999999999999600e-01,1.019999999999999929e+01,5.000000000000000000e+00,1.000000000000000000e+00
6.500000000000000000e+00,5.300000000000000266e-01,5.999999999999999778e-02,2.000000000000000000e+00,6.300000000000000044e-02,2.900000000000000000e+01,4.400000000000000000e+01,9.948900000000000521e-01,3.379999999999999893e+00,8.299999999999999600e-01,1.030000000000000071e+01,6.000000000000000000e+00,1.000000000000000000e+00
6.900000000000000355e+00,4.799999999999999822e-01,2.000000000000000111e-01,1.899999999999999911e+00,8.200000000000000344e-02,9.000000000000000000e+00,2.300000000000000000e+01,9.958500000000000130e-01,3.390000000000000124e+00,4.299999999999999933e-01,9.050000000000000711e+00,4.000000000000000000e+00,1.000000000000000000e+00
6.099999999999999645e+00,3.200000000000000067e-01,2.500000000000000000e-01,2.299999999999999822e+00,7.099999999999999367e-02,2.300000000000000000e+01,5.800000000000000000e+01,9.963300000000000489e-01,3.419999999999999929e+00,9.699999999999999734e-01,1.059999999999999964e+01,5.000000000000000000e+00,1.000000000000000000e+00
6.799999999999999822e+00,4.799999999999999822e-01,2.500000000000000000e-01,2.000000000000000000e+00,7.599999999999999811e-02,2.900000000000000000e+01,6.100000000000000000e+01,9.952999999999999625e-01,3.339999999999999858e+00,5.999999999999999778e-01,1.040000000000000036e+01,5.000000000000000000e+00,1.000000000000000000e+00
6.000000000000000000e+00,4.199999999999999845e-01,1.900000000000000022e-01,2.000000000000000000e+00,7.499999999999999722e-02,2.200000000000000000e+01,4.700000000000000000e+01,9.952199999999999935e-01,3.390000000000000124e+00,7.800000000000000266e-01,1.000000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+00
6.700000000000000178e+00,4.799999999999999822e-01,8.000000000000000167e-02,2.100000000000000089e+00,6.400000000000000133e-02,1.800000000000000000e+01,3.400000000000000000e+01,9.955199999999999605e-01,3.330000000000000071e+00,6.400000000000000133e-01,9.699999999999999289e+00,5.000000000000000000e+00,1.000000000000000000e+00
6.799999999999999822e+00,4.699999999999999734e-01,8.000000000000000167e-02,2.200000000000000178e+00,6.400000000000000133e-02,1.800000000000000000e+01,3.800000000000000000e+01,9.955300000000000260e-01,3.299999999999999822e+00,6.500000000000000222e-01,9.599999999999999645e+00,6.000000000000000000e+00,1.000000000000000000e+00
7.099999999999999645e+00,5.300000000000000266e-01,7.000000000000000666e-02,1.699999999999999956e+00,7.099999999999999367e-02,1.500000000000000000e+01,2.400000000000000000e+01,9.950999999999999845e-01,3.290000000000000036e+00,6.600000000000000311e-01,1.080000000000000071e+01,6.000000000000000000e+00,1.000000000000000000e+00
7.900000000000000355e+00,2.899999999999999800e-01,4.899999999999999911e-01,2.200000000000000178e+00,9.600000000000000200e-02,2.100000000000000000e+01,5.900000000000000000e+01,9.971400000000000263e-01,3.310000000000000053e+00,6.700000000000000400e-01,1.009999999999999964e+01,6.000000000000000000e+00,1.000000000000000000e+00
7.099999999999999645e+00,6.899999999999999467e-01,8.000000000000000167e-02,2.100000000000000089e+00,6.300000000000000044e-02,4.200000000000000000e+01,5.200000000000000000e+01,9.960799999999999654e-01,3.419999999999999929e+00,5.999999999999999778e-01,1.019999999999999929e+01,6.000000000000000000e+00,1.000000000000000000e+00
6.599999999999999645e+00,4.400000000000000022e-01,8.999999999999999667e-02,2.200000000000000178e+00,6.300000000000000044e-02,9.000000000000000000e+00,1.800000000000000000e+01,9.944399999999999906e-01,3.419999999999999929e+00,6.899999999999999467e-01,1.130000000000000071e+01,6.000000000000000000e+00,1.000000000000000000e+00
6.099999999999999645e+00,7.049999999999999600e-01,1.000000000000000056e-01,2.799999999999999822e+00,8.100000000000000255e-02,1.300000000000000000e+01,2.800000000000000000e+01,9.963100000000000289e-01,3.600000000000000089e+00,6.600000000000000311e-01,1.019999999999999929e+01,5.000000000000000000e+00,1.000000000000000000e+00
7.200000000000000178e+00,5.300000000000000266e-01,1.300000000000000044e-01,2.000000000000000000e+00,5.800000000000000294e-02,1.800000000000000000e+01,2.200000000000000000e+01,9.957300000000000040e-01,3.209999999999999964e+00,6.800000000000000488e-01,9.900000000000000355e+00,6.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000000e+00,3.900000000000000133e-01,2.999999999999999889e-01,1.899999999999999911e+00,7.399999999999999634e-02,3.200000000000000000e+01,8.400000000000000000e+01,9.971700000000000008e-01,3.390000000000000124e+00,6.099999999999999867e-01,9.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
6.599999999999999645e+00,5.600000000000000533e-01,1.400000000000000133e-01,2.399999999999999911e+00,6.400000000000000133e-02,1.300000000000000000e+01,2.900000000000000000e+01,9.939700000000000202e-01,3.419999999999999929e+00,6.199999999999999956e-01,1.169999999999999929e+01,7.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000000e+00,5.500000000000000444e-01,1.300000000000000044e-01,2.200000000000000178e+00,7.499999999999999722e-02,1.500000000000000000e+01,3.500000000000000000e+01,9.959000000000000075e-01,3.359999999999999876e+00,5.899999999999999689e-01,9.699999999999999289e+00,6.000000000000000000e+00,1.000000000000000000e+00
6.099999999999999645e+00,5.300000000000000266e-01,8.000000000000000167e-02,1.899999999999999911e+00,7.699999999999999900e-02,2.400000000000000000e+01,4.500000000000000000e+01,9.952800000000000535e-01,3.600000000000000089e+00,6.800000000000000488e-01,1.030000000000000071e+01,6.000000000000000000e+00,1.000000000000000000e+00
5.400000000000000355e+00,5.799999999999999600e-01,8.000000000000000167e-02,1.899999999999999911e+00,5.899999999999999689e-02,2.000000000000000000e+01,3.100000000000000000e+01,9.948399999999999466e-01,3.500000000000000000e+00,6.400000000000000133e-01,1.019999999999999929e+01,6.000000000000000000e+00,1.000000000000000000e+00
6.200000000000000178e+00,6.400000000000000133e-01,8.999999999999999667e-02,2.500000000000000000e+00,8.100000000000000255e-02,1.500000000000000000e+01,2.600000000000000000e+01,9.953800000000000425e-01,3.569999999999999840e+00,6.300000000000000044e-01,1.200000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00
7.200000000000000178e+00,3.900000000000000133e-01,3.200000000000000067e-01,1.800000000000000044e+00,6.500000000000000222e-02,3.400000000000000000e+01,6.000000000000000000e+01,9.971400000000000263e-01,3.459999999999999964e+00,7.800000000000000266e-01,9.900000000000000355e+00,5.000000000000000000e+00,1.000000000000000000e+00
